From Date,To Date,PM2.5,PM10,WS,WD,Temp,RH
25-08-2021 00:00,26-08-2021 00:00,34.81,81.73,2.76,252.29,27.65,80.59
26-08-2021 00:00,27-08-2021 00:00,22.67,46.86,2.59,264.38,27.65,83.17
27-08-2021 00:00,28-08-2021 00:00,26.36,64.15,2.12,268.89,27.27,84.99
28-08-2021 00:00,29-08-2021 00:00,14.99,36.92,2.25,311.42,27.31,86.19
29-08-2021 00:00,30-08-2021 00:00,31.19,67.56,3.57,234.22,27.22,83.83
30-08-2021 00:00,31-08-2021 00:00,21.92,40.08,3.93,267.64,26.94,93.19
31-08-2021 00:00,01-09-2021 00:00,18.28,35.63,3.32,298.9,27.07,89.54
01-09-2021 00:00,02-09-2021 00:00,22.22,63.78,2.34,324.73,27.33,82.49
02-09-2021 00:00,03-09-2021 00:00,27.45,77.49,2.29,294.22,27.4,80.74
03-09-2021 00:00,04-09-2021 00:00,23.76,49.05,2.79,217.35,27.4,88.42
04-09-2021 00:00,05-09-2021 00:00,15.2,31.31,3.27,263.18,27.42,86.86
05-09-2021 00:00,06-09-2021 00:00,15.88,31.76,3.65,220.22,27.4,89.05
06-09-2021 00:00,07-09-2021 00:00,16.26,35.02,4.46,245.87,27.49,94.22
07-09-2021 00:00,08-09-2021 00:00,8.38,22.61,4.71,276.34,27.47,92.66
08-09-2021 00:00,09-09-2021 00:00,8.03,21.05,4.63,333.96,27.25,82.98
09-09-2021 00:00,10-09-2021 00:00,11.62,41.11,5.45,237.54,27.25,79.43
10-09-2021 00:00,11-09-2021 00:00,14.96,49.28,4.86,162.76,27.48,79.02
11-09-2021 00:00,12-09-2021 00:00,8.93,31.36,5.31,216.54,27.58,80.03
12-09-2021 00:00,13-09-2021 00:00,7.91,25.4,4.84,310.97,27.51,81.01
13-09-2021 00:00,14-09-2021 00:00,4.53,18.13,4.94,327.79,27.35,83.62
14-09-2021 00:00,15-09-2021 00:00,5.55,17.73,5.36,332.82,26.82,90
15-09-2021 00:00,16-09-2021 00:00,18.8,75.06,4.8,328.31,26.55,71.53
16-09-2021 00:00,17-09-2021 00:00,19.9,76.05,4.41,306.44,26.56,74.51
17-09-2021 00:00,18-09-2021 00:00,19.11,80.49,4.15,258.18,26.87,71.16
18-09-2021 00:00,19-09-2021 00:00,31.09,99.93,3.15,255.52,26.86,71.68
19-09-2021 00:00,20-09-2021 00:00,29.52,84.41,1.87,305.88,27.42,75.97
20-09-2021 00:00,21-09-2021 00:00,18.85,45.81,2.31,295.74,27.32,81.64
21-09-2021 00:00,22-09-2021 00:00,18.89,40.39,3.25,237.02,27.6,86.95
22-09-2021 00:00,23-09-2021 00:00,25.24,54.2,3.88,240.92,27.29,88.88
23-09-2021 00:00,24-09-2021 00:00,26.15,47.61,3.02,248.37,27.31,88.75
24-09-2021 00:00,25-09-2021 00:00,19.65,56.34,2.37,255.26,27.79,81.87
25-09-2021 00:00,26-09-2021 00:00,22.99,49.67,3.13,269.23,27.2,83.08
26-09-2021 00:00,27-09-2021 00:00,30.16,62.73,3.79,263.74,26.93,90.17
27-09-2021 00:00,28-09-2021 00:00,26.49,58.17,4.44,284.68,27.12,95.6
28-09-2021 00:00,29-09-2021 00:00,8.84,21.77,4.05,317.59,27.11,88.99
29-09-2021 00:00,30-09-2021 00:00,15.66,39.18,2.79,333.23,27.14,81.58
30-09-2021 00:00,01-10-2021 00:00,17.85,52.06,2.24,289.68,27.17,80.46
01-10-2021 00:00,02-10-2021 00:00,39.85,97.37,1.55,321.4,27.39,77.25
02-10-2021 00:00,03-10-2021 00:00,14.31,46.23,1.65,334.29,27.41,76.14
03-10-2021 00:00,04-10-2021 00:00,16.38,55.26,1.26,335.09,27.26,74.11
04-10-2021 00:00,05-10-2021 00:00,25.41,61.74,1.34,329.38,27.97,77.05
05-10-2021 00:00,06-10-2021 00:00,32.68,69.9,2.45,293.94,27.51,81.33
06-10-2021 00:00,07-10-2021 00:00,15.85,37.96,2.24,334.66,27.28,76.93
07-10-2021 00:00,08-10-2021 00:00,12.04,45.05,1.63,334.09,27.67,75.53
08-10-2021 00:00,09-10-2021 00:00,32.3,81.98,1.63,315.27,27.48,78.42
09-10-2021 00:00,10-10-2021 00:00,26.66,58.26,2.67,281.11,27.46,81.23
10-10-2021 00:00,11-10-2021 00:00,36.34,87.11,2.57,302.01,27.58,76.35
11-10-2021 00:00,12-10-2021 00:00,45.86,122.11,2.08,283.6,27.49,69.6
12-10-2021 00:00,13-10-2021 00:00,50.53,123.24,2.03,329.44,27.65,64.85
13-10-2021 00:00,14-10-2021 00:00,64.26,149.44,1.87,306.68,26.67,68.21
14-10-2021 00:00,15-10-2021 00:00,62.46,149.29,2.39,313.59,27.79,65.86
15-10-2021 00:00,16-10-2021 00:00,54.47,119.8,2.63,300.81,27.69,64.65
16-10-2021 00:00,17-10-2021 00:00,59.14,94.19,1.63,269.56,27.49,83.71
17-10-2021 00:00,18-10-2021 00:00,31.84,60.63,2.38,335.26,27.49,79.97
18-10-2021 00:00,19-10-2021 00:00,48.91,107.84,3.39,314.8,27.29,71
19-10-2021 00:00,20-10-2021 00:00,50.97,117.21,2.58,229.63,27.04,71.27
20-10-2021 00:00,21-10-2021 00:00,57.57,139.34,2.14,235.38,27.18,66.08
21-10-2021 00:00,22-10-2021 00:00,46.57,119.93,2.29,267.3,26.92,64.05
22-10-2021 00:00,23-10-2021 00:00,51.3,122.57,2.16,273.41,27.16,61.74
23-10-2021 00:00,24-10-2021 00:00,51.7,132.98,1.31,335.79,26.1,55.41
24-10-2021 00:00,25-10-2021 00:00,52.72,117.25,None,337,25.84,57.54
25-10-2021 00:00,26-10-2021 00:00,54.26,113.2,None,337,25.64,60.12
26-10-2021 00:00,27-10-2021 00:00,57.66,125.02,4.32,334.09,25.76,58.59
27-10-2021 00:00,28-10-2021 00:00,59.95,122.72,3.43,327.06,27,59.13
28-10-2021 00:00,29-10-2021 00:00,59.51,115.97,3.54,298.62,27.9,64.63
29-10-2021 00:00,30-10-2021 00:00,55.27,99.93,3.29,321.02,27.91,66.85
30-10-2021 00:00,31-10-2021 00:00,59.53,98.39,3.86,331.64,28.27,71.93
31-10-2021 00:00,01-11-2021 00:00,59.94,102.12,2.83,329.62,28.03,67.94
01-11-2021 00:00,02-11-2021 00:00,57.8,125.18,2.23,231.36,27.91,64.85
02-11-2021 00:00,03-11-2021 00:00,42.12,86.41,2.26,103.02,28.24,73.98
03-11-2021 00:00,04-11-2021 00:00,17.84,39.19,2,135.03,28.49,78.44
04-11-2021 00:00,05-11-2021 00:00,34.66,69.69,1.4,126.46,28.41,79.04
05-11-2021 00:00,06-11-2021 00:00,41.45,77.73,1.74,116.53,28.47,76.44
06-11-2021 00:00,07-11-2021 00:00,55.62,96.06,2.44,100.21,28.8,70.88
07-11-2021 00:00,08-11-2021 00:00,72.26,113.23,3.24,81,28.69,63.94
08-11-2021 00:00,09-11-2021 00:00,63.58,114.23,3.49,68.87,28.78,58.18
09-11-2021 00:00,10-11-2021 00:00,72.39,143.55,3.44,128.82,28.46,56.51
10-11-2021 00:00,11-11-2021 00:00,78.47,160.44,2.96,182.03,28.44,56.11
11-11-2021 00:00,12-11-2021 00:00,78.6,152.02,3.4,237.62,28.36,58.87
12-11-2021 00:00,13-11-2021 00:00,60.48,107.53,3.24,333.02,28.26,73.66
13-11-2021 00:00,14-11-2021 00:00,17.62,39.74,2.16,350.95,28.15,82.34
14-11-2021 00:00,15-11-2021 00:00,18.71,44.7,1.81,196.95,28.19,78.22
15-11-2021 00:00,16-11-2021 00:00,14.74,42.55,2.03,104.51,28.11,78.42
16-11-2021 00:00,17-11-2021 00:00,9.7,33.6,2.58,120.01,28.26,80.87
17-11-2021 00:00,18-11-2021 00:00,14.31,41.63,2.04,135.24,28.32,80.65
18-11-2021 00:00,19-11-2021 00:00,36.02,81.62,1.61,226.95,28.11,82.18
19-11-2021 00:00,20-11-2021 00:00,14.39,38,3.3,196.82,28.29,84.81
20-11-2021 00:00,21-11-2021 00:00,7.25,16.52,2.38,130.21,28.43,89.37
21-11-2021 00:00,22-11-2021 00:00,7,15.25,2.16,111.41,28.61,90.89
22-11-2021 00:00,23-11-2021 00:00,16.96,54.05,1.33,177.35,28.24,80.25
23-11-2021 00:00,24-11-2021 00:00,29.42,75.2,1.18,197.79,28.47,79.06
24-11-2021 00:00,25-11-2021 00:00,40.26,74.28,2.06,166.97,28.58,77.12
25-11-2021 00:00,26-11-2021 00:00,54.35,113.46,2.08,176.67,28.51,71.67
26-11-2021 00:00,27-11-2021 00:00,61.7,126.78,2.54,136.72,28.58,63.71
27-11-2021 00:00,28-11-2021 00:00,59.25,113.18,3.04,148.74,28.75,63.38
28-11-2021 00:00,29-11-2021 00:00,63.47,95.22,2.89,218.56,28.68,64.03
29-11-2021 00:00,30-11-2021 00:00,74,111.16,2.76,125.99,28.24,72.68
30-11-2021 00:00,01-12-2021 00:00,64.85,121.49,2.07,111.6,28.35,63.38
01-12-2021 00:00,02-12-2021 00:00,70.38,136.24,1.88,156.43,28.21,67.49
02-12-2021 00:00,03-12-2021 00:00,78.66,144.96,1.88,208.65,28.05,72.54
03-12-2021 00:00,04-12-2021 00:00,79.22,156.43,2.05,227.76,28.04,69.92
04-12-2021 00:00,05-12-2021 00:00,73.89,152.09,2.28,227.8,28.14,62.08
05-12-2021 00:00,06-12-2021 00:00,68.13,132.88,2.38,207.03,28.24,60.16
06-12-2021 00:00,07-12-2021 00:00,46.89,101.51,2.57,233.33,28.33,60.89
07-12-2021 00:00,08-12-2021 00:00,47.47,86.2,3.47,98.63,28.42,64.88
08-12-2021 00:00,09-12-2021 00:00,61.05,106.12,2.95,73.75,28.27,68.72
09-12-2021 00:00,10-12-2021 00:00,49.58,92.78,2.22,80.86,28.21,67.57
10-12-2021 00:00,11-12-2021 00:00,40.27,76.69,2.03,209.66,28.29,75.2
11-12-2021 00:00,12-12-2021 00:00,56.67,95.21,3.04,243.03,28.32,68.55
12-12-2021 00:00,13-12-2021 00:00,65.67,109,3.31,216.64,28.28,61.63
13-12-2021 00:00,14-12-2021 00:00,65.23,115.57,2.4,223.47,28.34,67.34
14-12-2021 00:00,15-12-2021 00:00,75.13,135.37,1.78,224.07,28.39,72.21
15-12-2021 00:00,16-12-2021 00:00,74.91,142.96,2.35,263.12,28.56,62.79
16-12-2021 00:00,17-12-2021 00:00,68.93,135.14,2.71,159.66,28.77,58.24
17-12-2021 00:00,18-12-2021 00:00,69.58,136.32,2.56,122.73,27.73,55.62
18-12-2021 00:00,19-12-2021 00:00,68.46,126.35,3.31,148.13,28.22,55.99
19-12-2021 00:00,20-12-2021 00:00,76.74,139.88,2.43,209.59,30.29,60.97
20-12-2021 00:00,21-12-2021 00:00,75.02,148.77,2.03,127.9,30.68,59.64
21-12-2021 00:00,22-12-2021 00:00,67.33,138.85,1.75,116.51,30.28,49.03
22-12-2021 00:00,23-12-2021 00:00,64.94,147.47,1.42,141.35,30.14,45.97
23-12-2021 00:00,24-12-2021 00:00,74.09,162.87,1.38,121.09,30.77,49.37
24-12-2021 00:00,25-12-2021 00:00,73.84,145.13,1.65,210.51,30.21,55.14
25-12-2021 00:00,26-12-2021 00:00,79.14,153.68,1.96,235.56,29.92,61.76
26-12-2021 00:00,27-12-2021 00:00,76.49,150.06,1.49,180.83,29.81,70.01
27-12-2021 00:00,28-12-2021 00:00,74.46,111.8,1.91,181.86,29.49,74.21
28-12-2021 00:00,29-12-2021 00:00,62.2,99.15,1.92,244.65,28.62,68.55
29-12-2021 00:00,30-12-2021 00:00,49.59,88.1,1.94,166.87,28.77,69.17
30-12-2021 00:00,31-12-2021 00:00,56.38,100.99,2.34,149.85,28.7,71.27
31-12-2021 00:00,01-01-2022 00:00,61.18,99.62,2.21,63.01,28.71,72.4
01-01-2022 00:00,02-01-2022 00:00,65.96,97.06,1.87,71.52,29.14,75.23
02-01-2022 00:00,03-01-2022 00:00,69.49,111.81,1.6,57.28,28.8,72.56
03-01-2022 00:00,04-01-2022 00:00,64.05,119.31,1.86,52.43,28.75,65.15
04-01-2022 00:00,05-01-2022 00:00,68.93,124.74,1.95,33.85,28.75,66.33
05-01-2022 00:00,06-01-2022 00:00,76.48,128.44,1.76,36.85,28.78,67.06
06-01-2022 00:00,07-01-2022 00:00,58.51,102.64,2.03,46.86,28.79,67.82
07-01-2022 00:00,08-01-2022 00:00,40.9,76.76,2.44,76.85,28.77,71.24
08-01-2022 00:00,09-01-2022 00:00,30.39,61.83,2.64,98.11,28.69,76.74
09-01-2022 00:00,10-01-2022 00:00,32.8,66.67,2.27,60.88,28.52,74.41
10-01-2022 00:00,11-01-2022 00:00,37.24,75.98,2.72,61.11,28.49,74.59
11-01-2022 00:00,12-01-2022 00:00,35,74.18,2.83,68.02,28.59,75.23
12-01-2022 00:00,13-01-2022 00:00,38.66,59.53,2.42,78.13,28.3,84.2
13-01-2022 00:00,14-01-2022 00:00,29.95,47.72,2.19,83.43,28.41,81.37
14-01-2022 00:00,15-01-2022 00:00,38.4,76.8,2.55,67.26,28.52,71.79
15-01-2022 00:00,16-01-2022 00:00,31.58,46,1.9,47.36,28.38,75.3
16-01-2022 00:00,17-01-2022 00:00,48.99,59.66,2.61,74.17,28.54,85.25
17-01-2022 00:00,18-01-2022 00:00,38.95,56.03,2.11,54.83,28.57,76.32
18-01-2022 00:00,19-01-2022 00:00,52.87,89.75,1.76,53.53,28.59,65.8
19-01-2022 00:00,20-01-2022 00:00,62.19,127.72,2.13,67.88,28.88,59.66
20-01-2022 00:00,21-01-2022 00:00,58.03,135.9,1.85,48.17,29.83,57.85
21-01-2022 00:00,22-01-2022 00:00,56.71,129.36,2.73,56.69,28.55,56.71
22-01-2022 00:00,23-01-2022 00:00,52.04,129.46,2.43,57.94,28.42,55.19
23-01-2022 00:00,24-01-2022 00:00,53.51,142.61,3.4,76.03,28.36,59.92
24-01-2022 00:00,25-01-2022 00:00,68.33,166.11,2.25,65.32,28.49,63.32
25-01-2022 00:00,26-01-2022 00:00,79.84,176.36,2.16,40.18,28.54,61.58
26-01-2022 00:00,27-01-2022 00:00,79.01,179.4,2.83,69.29,27.48,60.47
27-01-2022 00:00,28-01-2022 00:00,75.13,178.49,3.12,67.91,27.31,58.81
28-01-2022 00:00,29-01-2022 00:00,44.32,116.48,2.69,28.28,27.46,51.76
29-01-2022 00:00,30-01-2022 00:00,49.83,111.49,2.26,129.82,27.48,47.34
30-01-2022 00:00,31-01-2022 00:00,59.55,130.73,2.06,322.06,28.4,44.96
31-01-2022 00:00,01-02-2022 00:00,64.41,136.47,2.02,231.3,27.58,39.52
01-02-2022 00:00,02-02-2022 00:00,68.86,153.33,1.76,203.8,26.23,49.52
02-02-2022 00:00,03-02-2022 00:00,68.06,140.11,1.67,133.09,26.28,55
03-02-2022 00:00,04-02-2022 00:00,60.79,135.01,3.61,122.45,26.45,61.86
04-02-2022 00:00,05-02-2022 00:00,56.39,175.91,3.31,78.28,27.4,49.1
05-02-2022 00:00,06-02-2022 00:00,67.84,178.22,1.79,82.05,29.03,44.74
06-02-2022 00:00,07-02-2022 00:00,53.47,150.15,2.26,76.13,28.74,50.24
07-02-2022 00:00,08-02-2022 00:00,55.38,145.37,1.85,84,28.7,62.63
08-02-2022 00:00,09-02-2022 00:00,58.9,141.35,2.03,95.06,28.7,63.24
09-02-2022 00:00,10-02-2022 00:00,48.56,110.44,2.47,80.74,28.88,67.67
10-02-2022 00:00,11-02-2022 00:00,57.16,130.88,1.84,102.08,28.81,62.22
11-02-2022 00:00,12-02-2022 00:00,67.78,125.34,3.28,68,28.56,64.83
12-02-2022 00:00,13-02-2022 00:00,55.95,120.86,2.76,114.26,28.78,52.41
13-02-2022 00:00,14-02-2022 00:00,52.56,108.14,2.14,185.57,28.93,47.96
14-02-2022 00:00,15-02-2022 00:00,64.07,125.86,1.76,234.89,28.7,57.63
15-02-2022 00:00,16-02-2022 00:00,62.13,113.81,1.97,272.73,29.49,66.94
16-02-2022 00:00,17-02-2022 00:00,56.38,106.22,2.49,310.48,29.84,57.94
17-02-2022 00:00,18-02-2022 00:00,50.41,102.64,2.64,315.8,27.4,55.95
18-02-2022 00:00,19-02-2022 00:00,49.17,92.17,2.57,290.37,27.63,64.46
19-02-2022 00:00,20-02-2022 00:00,47.49,97.35,2.06,201.23,27.97,53.24
20-02-2022 00:00,21-02-2022 00:00,56.69,139.05,3.3,155.01,27.64,52.9
21-02-2022 00:00,22-02-2022 00:00,59.68,148.8,2.45,181.1,27.86,48.89
22-02-2022 00:00,23-02-2022 00:00,60.87,131.05,1.76,180.65,28.03,47.42
23-02-2022 00:00,24-02-2022 00:00,44.12,98.28,2.29,143.71,28.09,60.73
24-02-2022 00:00,25-02-2022 00:00,43.18,101.09,2.11,148.39,28.4,54.69
25-02-2022 00:00,26-02-2022 00:00,36.09,89.22,1.94,116.49,28.51,49.6
26-02-2022 00:00,27-02-2022 00:00,28.44,82.96,3.17,176.05,28.25,54.98
27-02-2022 00:00,28-02-2022 00:00,19.18,59.38,2.77,142.73,28.34,53.22
28-02-2022 00:00,01-03-2022 00:00,22.19,67.95,2.49,156.57,28.49,49.49
01-03-2022 00:00,02-03-2022 00:00,24.15,70.67,1.91,75.93,28.63,44.68
02-03-2022 00:00,03-03-2022 00:00,29.87,83.71,1.86,196.84,28.7,42.89
03-03-2022 00:00,04-03-2022 00:00,31,83.39,2.2,88.73,28.28,46.9
04-03-2022 00:00,05-03-2022 00:00,36.89,88.57,2.02,161.11,28.26,47.66
05-03-2022 00:00,06-03-2022 00:00,36.04,94.97,2.17,216.74,28.12,50.11
06-03-2022 00:00,07-03-2022 00:00,40.2,88.55,2.39,150.35,28.04,54.1
07-03-2022 00:00,08-03-2022 00:00,36.79,81.06,2.16,169.8,28.27,52.18
08-03-2022 00:00,09-03-2022 00:00,53.36,118.09,2.18,100.55,28.45,50.03
09-03-2022 00:00,10-03-2022 00:00,63.81,135.46,1.98,171,28.48,48.65
10-03-2022 00:00,11-03-2022 00:00,68.85,146.89,1.63,136.86,28.09,52.11
11-03-2022 00:00,12-03-2022 00:00,67.96,131.05,2.27,120.86,28.38,51.46
12-03-2022 00:00,13-03-2022 00:00,68.94,144.09,2.46,157.38,28.48,52.77
13-03-2022 00:00,14-03-2022 00:00,67.79,146.84,2.21,83.21,27.92,48.49
14-03-2022 00:00,15-03-2022 00:00,51.08,122.9,2.74,118.78,28.28,38.32
15-03-2022 00:00,16-03-2022 00:00,49.36,134.93,2.44,95.34,28.63,36.3
16-03-2022 00:00,17-03-2022 00:00,56.94,156.38,2.66,59.84,28.73,37.7
17-03-2022 00:00,18-03-2022 00:00,61.04,160.53,2.53,88.09,28.99,36.68
18-03-2022 00:00,19-03-2022 00:00,68.29,161.71,2.53,122.84,28.78,44.59
19-03-2022 00:00,20-03-2022 00:00,56.25,142.04,2.39,175.2,28.28,55.04
20-03-2022 00:00,21-03-2022 00:00,52.12,134.38,2.38,119.94,27.85,52.53
21-03-2022 00:00,22-03-2022 00:00,63.5,146.61,2.26,167.93,28.28,49.73
22-03-2022 00:00,23-03-2022 00:00,66.43,135.35,2.13,132.34,28.13,58.73
23-03-2022 00:00,24-03-2022 00:00,67.81,155.58,2.06,122.82,28.15,52.88
24-03-2022 00:00,25-03-2022 00:00,68.95,132.39,2.14,170.73,27.94,61.37
25-03-2022 00:00,26-03-2022 00:00,62.24,125.15,2.15,171.73,27.69,64.07
26-03-2022 00:00,27-03-2022 00:00,54.96,122.49,1.86,191.53,28.06,60.23
27-03-2022 00:00,28-03-2022 00:00,53.95,124.09,1.74,195.06,28.37,56.33
28-03-2022 00:00,29-03-2022 00:00,55.62,137.33,1.95,187.96,28.71,53.41
29-03-2022 00:00,30-03-2022 00:00,58.45,147.84,2.18,171.26,28.64,47.63
30-03-2022 00:00,31-03-2022 00:00,63.26,156.4,2.12,169.05,28.57,44.82
31-03-2022 00:00,01-04-2022 00:00,60.66,149.64,2.02,147.97,28.53,48.66
01-04-2022 00:00,02-04-2022 00:00,65.94,148.44,1.81,175.56,28.64,59.1
02-04-2022 00:00,03-04-2022 00:00,50.77,93.77,2.18,246.11,28.63,65.28
03-04-2022 00:00,04-04-2022 00:00,48.14,98.54,2,253.31,28.67,61.68
04-04-2022 00:00,05-04-2022 00:00,46.96,99.2,2,257.08,28.72,55.71
05-04-2022 00:00,06-04-2022 00:00,39.81,113.9,1.92,243.68,28.57,56.84
06-04-2022 00:00,07-04-2022 00:00,41.61,126.88,2,235.05,28.55,53.49
07-04-2022 00:00,08-04-2022 00:00,50.24,126.75,2.23,228.74,28.74,51.43
08-04-2022 00:00,09-04-2022 00:00,41.9,116.34,2.26,241.68,28.61,49.27
09-04-2022 00:00,10-04-2022 00:00,27.79,86.54,2.04,187.98,28.75,56.73
10-04-2022 00:00,11-04-2022 00:00,25.2,85.97,2.15,132.02,29.09,57.93
11-04-2022 00:00,12-04-2022 00:00,31.62,94.36,2.19,222.81,28.87,54.16
12-04-2022 00:00,13-04-2022 00:00,33.32,105.7,1.92,132.96,28.8,52.86
13-04-2022 00:00,14-04-2022 00:00,26.67,91.03,1.9,143.12,28.92,51.76
14-04-2022 00:00,15-04-2022 00:00,25.26,94.05,2.36,102.17,28.44,53.44
15-04-2022 00:00,16-04-2022 00:00,40.85,134.11,2.31,163.84,28.59,52.24
16-04-2022 00:00,17-04-2022 00:00,49.28,134.94,2.43,216.15,29.02,48.3
17-04-2022 00:00,18-04-2022 00:00,46.34,145.29,3.02,214.52,28.83,52.61
18-04-2022 00:00,19-04-2022 00:00,46.68,122.16,2.61,228.22,28.59,54.76
19-04-2022 00:00,20-04-2022 00:00,59,184.33,4.23,257.05,28.56,51
20-04-2022 00:00,21-04-2022 00:00,48.58,152.42,2.33,195.71,30.49,37.8
21-04-2022 00:00,22-04-2022 00:00,51.7,119.14,2.68,214.47,27.73,55.12
22-04-2022 00:00,23-04-2022 00:00,46.12,117.27,1.98,181.88,26.26,57.48
23-04-2022 00:00,24-04-2022 00:00,43.3,147.08,2.04,273.76,26.68,49
24-04-2022 00:00,25-04-2022 00:00,32.82,96.77,3.02,240.64,25.38,49.65
25-04-2022 00:00,26-04-2022 00:00,60.25,138.84,1.71,195.94,25.3,44.81
26-04-2022 00:00,27-04-2022 00:00,40.79,105.94,2.48,235.84,25.35,46.85
27-04-2022 00:00,28-04-2022 00:00,57.89,146.7,1.68,201.16,25.79,46.12
28-04-2022 00:00,29-04-2022 00:00,49.53,119.88,2.26,207.25,25.32,50.1
29-04-2022 00:00,30-04-2022 00:00,55.8,141.08,2.62,233.44,26,46.23
30-04-2022 00:00,01-05-2022 00:00,57.54,154.47,2.49,224.3,26.24,45.09
01-05-2022 00:00,02-05-2022 00:00,48.46,147.26,2.56,211.43,26.75,39.68
02-05-2022 00:00,03-05-2022 00:00,42.11,138.55,3.49,246.29,26.87,44.02
03-05-2022 00:00,04-05-2022 00:00,62.22,155.42,1.91,228.08,26.77,48.46
04-05-2022 00:00,05-05-2022 00:00,38.45,88.2,2.22,302.75,26.89,60.65
05-05-2022 00:00,06-05-2022 00:00,48.52,131.32,1.95,193.03,26.75,53.09
06-05-2022 00:00,07-05-2022 00:00,50.84,145.03,2.74,241.7,25.69,47.09
07-05-2022 00:00,08-05-2022 00:00,46.4,142.29,3.11,188.86,26.1,48.18
08-05-2022 00:00,09-05-2022 00:00,47.88,129.56,2.21,250.36,25.85,48.79
09-05-2022 00:00,10-05-2022 00:00,59.78,166.62,2.57,193.33,24.6,47.53
10-05-2022 00:00,11-05-2022 00:00,57.53,160.2,3,136.88,24.59,46.21
11-05-2022 00:00,12-05-2022 00:00,29.79,80.7,2.37,233.37,25.05,63.28
12-05-2022 00:00,13-05-2022 00:00,19.79,50.33,1.94,186.71,25.55,67.3
13-05-2022 00:00,14-05-2022 00:00,37.09,102.78,2.57,290.97,26.01,61.23
14-05-2022 00:00,15-05-2022 00:00,37.2,130.85,3.42,288.39,24.97,57.02
15-05-2022 00:00,16-05-2022 00:00,41.67,117.88,2.27,260.08,24.66,53.34
16-05-2022 00:00,17-05-2022 00:00,37.44,84.22,2.83,234.12,24.65,63.2
17-05-2022 00:00,18-05-2022 00:00,38.62,88.84,2.31,229.38,24.93,64.3
18-05-2022 00:00,19-05-2022 00:00,56.13,137.82,1.6,222.35,25.33,64.65
19-05-2022 00:00,20-05-2022 00:00,17.05,44.38,2.64,276.2,25.04,67.8
20-05-2022 00:00,21-05-2022 00:00,27.1,65.7,2.76,309.16,25.25,75.27
21-05-2022 00:00,22-05-2022 00:00,44.12,131.88,4.81,273.56,25.85,71.97
22-05-2022 00:00,23-05-2022 00:00,35.05,132.27,7.19,146.25,25.47,60.72
23-05-2022 00:00,24-05-2022 00:00,38.09,139.86,6.21,38.35,25.53,56.7
24-05-2022 00:00,25-05-2022 00:00,35.99,134.66,5.22,119.92,25.79,53.6
25-05-2022 00:00,26-05-2022 00:00,50.59,157.62,4.06,160.48,25.62,52.23
26-05-2022 00:00,27-05-2022 00:00,48.85,138.31,3.89,141.8,25.21,60.26
27-05-2022 00:00,28-05-2022 00:00,38.36,133.83,4.23,248.32,26.39,53.51
28-05-2022 00:00,29-05-2022 00:00,29.45,117.33,4.76,133.96,26.08,51.16
29-05-2022 00:00,30-05-2022 00:00,37.04,142.59,4.8,150.65,25.79,49.17
30-05-2022 00:00,31-05-2022 00:00,41.25,152.49,4.33,242.87,25.14,50.57
31-05-2022 00:00,01-06-2022 00:00,40.62,143.03,4.68,258.74,26.03,57.88
01-06-2022 00:00,02-06-2022 00:00,43.08,116.01,4.26,179.98,25.93,60.59
02-06-2022 00:00,03-06-2022 00:00,52.86,151.22,4.17,219.45,25.62,53.24
03-06-2022 00:00,04-06-2022 00:00,41.1,126.62,5.62,236.81,26.47,54.4
04-06-2022 00:00,05-06-2022 00:00,50.11,160.3,3.96,255.49,25.76,47.14
05-06-2022 00:00,06-06-2022 00:00,61,143.07,3.56,233.16,25.84,47.41
06-06-2022 00:00,07-06-2022 00:00,46.02,113.77,4.86,128.53,25.75,57
07-06-2022 00:00,08-06-2022 00:00,34.51,110.45,5.01,117.64,26.13,56.84
08-06-2022 00:00,09-06-2022 00:00,41.43,129.71,5.48,234.52,26.51,58.87
09-06-2022 00:00,10-06-2022 00:00,34.36,103.95,4.93,201.08,26.43,57.04
10-06-2022 00:00,11-06-2022 00:00,17.78,94.52,5.07,168.36,26.33,58.96
11-06-2022 00:00,12-06-2022 00:00,16.93,99.93,5.18,33.89,27.9,63.63
12-06-2022 00:00,13-06-2022 00:00,13.33,51.47,4.31,46.34,27.43,62.87
13-06-2022 00:00,14-06-2022 00:00,19.55,87.93,4.26,117.62,27.9,64.54
14-06-2022 00:00,15-06-2022 00:00,21.89,65.8,3.02,18.97,28.26,73.11
15-06-2022 00:00,16-06-2022 00:00,20.31,70.94,4.13,19.03,27.66,71.56
16-06-2022 00:00,17-06-2022 00:00,27.11,78.19,2.8,213.1,27.35,73.34
17-06-2022 00:00,18-06-2022 00:00,31.15,108.69,2.2,268.67,27.86,70.32
18-06-2022 00:00,19-06-2022 00:00,31,93.09,2.71,265.08,27.07,69.43
19-06-2022 00:00,20-06-2022 00:00,23.53,65.34,2.59,244.43,27.15,76.01
20-06-2022 00:00,21-06-2022 00:00,15.17,64.75,4.26,255.83,27.24,71.59
21-06-2022 00:00,22-06-2022 00:00,17.73,59.43,3.87,266.18,27.39,79.41
22-06-2022 00:00,23-06-2022 00:00,21.26,72.66,2.78,270.06,26.92,74.94
23-06-2022 00:00,24-06-2022 00:00,18.17,85.13,3.36,221.81,28.77,68.64
24-06-2022 00:00,25-06-2022 00:00,14.06,54.51,4.01,246.52,29.36,75.24
25-06-2022 00:00,26-06-2022 00:00,17.76,62.51,4.36,261.2,29.7,76.21
